FPR	TPR	THR
0.119142	0.804211	-1.940454
0.119936	0.804211	-1.940443
0.119936	0.815439	-1.940436
0.120731	0.815439	-1.940396
0.120731	0.816140	-1.940389
0.122319	0.816140	-1.940351
0.122319	0.818246	-1.940347
0.123114	0.818246	-1.940315
0.123114	0.819649	-1.940284
0.124702	0.819649	-1.940268
0.124702	0.821053	-1.940262
0.126291	0.821053	-1.940222
0.126291	0.823158	-1.940218
0.127085	0.823158	-1.940200
0.127085	0.826667	-1.940198
0.127879	0.826667	-1.940188
0.127879	0.827368	-1.940185
0.128674	0.827368	-1.940185
0.128674	0.829474	-1.940140
0.129468	0.829474	-1.940111
0.129468	0.830877	-1.940104
0.130262	0.830877	-1.940089
0.130262	0.835088	-1.940075
0.132645	0.835088	-1.940071
0.132645	0.835789	-1.940051
0.133439	0.835789	-1.940039
0.133439	0.838596	-1.940030
0.134234	0.838596	-1.940029
0.134234	0.840000	-1.940013
0.136616	0.840000	-1.940008
0.136616	0.845614	-1.940008
0.138999	0.845614	-1.940005
0.138999	0.849825	-1.940003
0.141382	0.849825	-1.939999
0.141382	0.851228	-1.939999
0.143765	0.851228	-1.939997
0.143765	0.853333	-1.939995
0.145353	0.853333	-1.939994
0.145353	0.854737	-1.939991
0.146942	0.854737	-1.939986
0.146942	0.857544	-1.939982
0.147736	0.857544	-1.939982
0.147736	0.858947	-1.939977
0.148531	0.858947	-1.939974
0.148531	0.860351	-1.939969
0.149325	0.860351	-1.939963
0.149325	0.864561	-1.939963
0.150119	0.864561	-1.939962
0.150119	0.865263	-1.939962
0.151708	0.865263	-1.939960
0.151708	0.866667	-1.939958
0.154091	0.866667	-1.939957
0.154091	0.868070	-1.939953
0.158062	0.868070	-1.939952
0.158062	0.868772	-1.939949
0.160445	0.868772	-1.939949
0.160445	0.870175	-1.939949
0.162033	0.870175	-1.939947
0.162033	0.872281	-1.939947
0.162828	0.872281	-1.939946
0.162828	0.873684	-1.939946
0.164416	0.873684	-1.939944
0.164416	0.877193	-1.939943
0.165210	0.877193	-1.939942
